date,fc,v,wt,co2,o2,cer,our,p
381,41.623,82606,91219,1.6385,1.6395,0.18961,1.5646,12.876
382,41.296,81939,90468,1.6273,1.6485,0.18956,1.5539,12.912
383,43.075,81270,89714,1.616,1.6793,0.18935,1.543,12.951
384,47.657,80598,88958,1.6047,1.6695,0.18945,1.5321,12.989
385,50.393,79926,88201,1.5933,1.6806,0.18938,1.5213,13.028
386,53.6,79257,87447,1.582,1.6493,0.18964,1.5104,13.067
387,56.392,78590,86696,1.5707,1.6332,0.18979,1.4995,13.106
388,58.719,77927,85948,1.5594,1.6391,0.18976,1.4887,13.146
389,61.114,77265,85201,1.5482,1.6198,0.18993,1.478,13.186
390,63.244,76603,84454,1.537,1.6302,0.18987,1.4672,13.227
391,67.669,76643,84505,1.5353,1.6306,0.18987,1.4656,13.267
392,70.842,76683,84556,1.5377,1.6524,0.1897,1.4679,13.308
393,72.256,76724,84607,1.5403,1.6472,0.18974,1.4704,13.349
394,72.807,76767,84660,1.5429,1.664,0.18961,1.4729,13.39
395,73.638,76812,84716,1.5456,1.6391,0.18979,1.4755,13.431
396,71.202,76859,84773,1.5482,1.6444,0.18974,1.478,13.471
397,68.353,76906,84831,1.5509,1.6272,0.18987,1.4806,13.512
398,66.985,76954,84889,1.5536,1.6102,0.18999,1.4831,13.551
399,64.547,77001,84946,1.5562,1.6181,0.18993,1.4857,13.591
400,62.676,77046,85003,1.5589,1.6148,0.18995,1.4882,13.631
401,60.725,77091,85058,1.5615,1.6214,0.18989,1.4907,13.671
402,59.504,77134,85111,1.564,1.6165,0.18993,1.4931,13.71
403,57.552,77177,85164,1.5665,1.606,0.19,1.4955,13.749
404,55.276,77219,85216,1.569,1.599,0.19005,1.4979,13.787
405,54.015,77261,85269,1.5714,1.5991,0.19004,1.5002,13.825
406,52.973,77304,85321,1.5739,1.6133,0.18993,1.5026,13.864
407,52.377,77347,85375,1.5764,1.6254,0.18983,1.505,13.902
408,51.872,77391,85430,1.5789,1.6388,0.18973,1.5074,13.94
409,51.954,77436,85485,1.5814,1.6317,0.18978,1.5098,13.978
410,51.564,77481,85540,1.5839,1.6146,0.1899,1.5122,14.016
411,51.627,77526,85596,1.5864,1.6424,0.18969,1.5146,14.054
412,52.073,77570,85650,1.5889,1.6624,0.18953,1.5171,14.092
413,53.034,77614,85704,1.5914,1.6759,0.18942,1.5194,14.13
414,53.422,77656,85757,1.5939,1.6952,0.18927,1.5218,14.168
415,54.616,77698,85809,1.5964,1.696,0.18926,1.5242,14.207
416,56.258,77740,85862,1.5989,1.6719,0.18944,1.5266,14.245
417,56.46,77783,85914,1.6013,1.6737,0.18942,1.5289,14.283
418,56.371,77826,85968,1.6038,1.7065,0.18917,1.5313,14.321
419,57.199,77869,86022,1.6062,1.7205,0.18906,1.5336,14.359
420,56.331,77913,86075,1.6086,1.7175,0.18907,1.5359,14.396
421,55.769,77957,86129,1.611,1.7145,0.18909,1.5382,14.434
422,56.219,78000,86183,1.6134,1.71,0.18912,1.5405,14.471
423,55.727,78043,86236,1.6158,1.7076,0.18913,1.5428,14.509
424,55.855,78085,86289,1.6181,1.7049,0.18915,1.5451,14.546
425,54.814,78128,86341,1.6204,1.6821,0.18932,1.5473,14.583
426,52.293,78171,86394,1.6227,1.6797,0.18933,1.5495,14.62
427,50.463,78213,86447,1.625,1.6652,0.18944,1.5516,14.656
428,46.942,78257,86500,1.6271,1.6493,0.18956,1.5537,14.692
429,42.927,78300,86554,1.6293,1.6409,0.18961,1.5558,14.728
430,39.237,78344,86608,1.6315,1.6325,0.18967,1.5579,14.763
431,35.455,78389,86662,1.6337,1.6228,0.18974,1.56,14.799
432,10.637,78434,86717,1.6358,1.5971,0.18993,1.562,14.833
433,51.86,78479,86772,1.6379,1.6272,0.1897,1.5641,14.869
434,49.512,78524,86827,1.64,1.6056,0.18986,1.5661,14.904
435,44.469,78569,86882,1.6422,1.6164,0.18977,1.5681,14.939
436,41.858,78614,86937,1.6443,1.6146,0.18978,1.5702,14.975
437,38.833,78659,86991,1.6464,1.617,0.18976,1.5722,15.01
438,36.362,78703,87046,1.6485,1.6108,0.18981,1.5742,15.045
439,34.045,78748,87101,1.6507,1.594,0.18993,1.5763,15.08
440,32.937,78793,87155,1.6528,1.5577,0.1902,1.5783,15.115
441,30.407,78837,87210,1.6548,1.5547,0.19022,1.5803,15.149
442,29.366,78882,87264,1.6569,1.5448,0.19029,1.5823,15.183
443,27.621,78926,87319,1.659,1.5691,0.1901,1.5843,15.218
444,27.502,78971,87373,1.6611,1.5763,0.19004,1.5863,15.252
445,26.462,79015,87427,1.6631,1.576,0.19004,1.5883,15.287
446,25.576,79058,87481,1.6652,1.5544,0.1902,1.5902,15.321
447,24.944,79102,87534,1.6673,1.562,0.19014,1.5923,15.356
448,24.99,79144,87587,1.6695,1.6003,0.18984,1.5943,15.393
449,27.602,79187,87640,1.6717,1.6094,0.18977,1.5964,15.43
450,29.445,79230,87693,1.6739,1.6252,0.18965,1.5986,15.467
451,31.194,79273,87747,1.6762,1.6364,0.18956,1.6008,15.504
452,32.339,79317,87801,1.6784,1.6176,0.1897,1.6029,15.54
453,32.757,79361,87856,1.6807,1.6293,0.1896,1.6051,15.577
454,34.293,79405,87910,1.683,1.647,0.18946,1.6073,15.614
455,36.237,79449,87964,1.6853,1.6595,0.18937,1.6095,15.651
456,36.223,79492,88018,1.6875,1.6721,0.18927,1.6116,15.688
457,36.756,79534,88070,1.6897,1.6589,0.18936,1.6137,15.725
458,36.069,79576,88122,1.6918,1.6493,0.18943,1.6158,15.762
459,34.541,79617,88174,1.694,1.6641,0.18931,1.6178,15.798
460,33.769,79657,88225,1.6961,1.6518,0.1894,1.6198,15.834
461,32.065,79698,88276,1.6981,1.6534,0.18939,1.6218,15.87
462,29.538,79740,88327,1.7002,1.6599,0.18933,1.6238,15.907
463,28.586,79782,88380,1.7023,1.6728,0.18923,1.6258,15.943
464,28.242,79825,88433,1.7044,1.6739,0.18922,1.6279,15.98
465,28.874,79868,88487,1.7065,1.6704,0.18924,1.6299,16.017
466,28.919,79911,88540,1.7086,1.6827,0.18915,1.6319,16.055
467,29.319,79954,88594,1.7107,1.6662,0.18927,1.6339,16.092
468,29.54,79997,88647,1.7128,1.6652,0.18927,1.6359,16.129
469,30.363,80039,88700,1.715,1.7201,0.18885,1.638,16.167
470,32.921,80081,88752,1.7171,1.7211,0.18884,1.6401,16.205
471,35.055,80123,88804,1.7194,1.7343,0.18873,1.6422,16.244
472,37.885,80164,88857,1.7215,1.7365,0.18871,1.6443,16.282
473,39.497,80206,88909,1.7237,1.7441,0.18865,1.6464,16.32
474,41.704,80249,88962,1.7259,1.7477,0.18862,1.6485,16.358
475,43.123,80291,89015,1.7281,1.7566,0.18855,1.6506,16.396
476,44.992,80333,89068,1.7303,1.7442,0.18864,1.6528,16.433
477,45.754,80376,89122,1.7326,1.7457,0.18862,1.6549,16.471
478,46.642,80419,89175,1.7348,1.7541,0.18855,1.6571,16.508
479,48.332,80461,89229,1.7371,1.7509,0.18857,1.6593,16.546
480,49.507,80504,89282,1.7394,1.7401,0.18865,1.6615,16.583
481,50.369,80548,89337,1.7417,1.7462,0.1886,1.6637,16.621
482,52.32,80591,89391,1.744,1.7216,0.18878,1.6659,16.659
483,54.845,80635,89446,1.7464,1.7194,0.18879,1.6682,16.697
484,56.92,80678,89500,1.7487,1.713,0.18884,1.6704,16.734
485,59.568,80721,89554,1.7511,1.7454,0.18859,1.6727,16.772
486,62.657,80764,89608,1.7534,1.7579,0.18849,1.6749,16.809
487,65.614,80807,89662,1.7557,1.7522,0.18853,1.6771,16.846
488,68.522,80849,89715,1.758,1.7599,0.18847,1.6793,16.883
489,68.654,80891,89768,1.7602,1.7462,0.18857,1.6815,16.919
490,67.908,80933,89820,1.7624,1.7324,0.18867,1.6836,16.955
491,66.767,80974,89873,1.7646,1.7476,0.18855,1.6857,16.992
492,67.401,81016,89925,1.7669,1.7656,0.18841,1.6878,17.029
493,68.29,81057,89977,1.769,1.7597,0.18845,1.6899,17.065
494,68.249,81098,90029,1.7712,1.79,0.18821,1.692,17.102
495,67.459,81139,90081,1.7735,1.8161,0.18801,1.6942,17.139
496,67.781,81181,90134,1.7757,1.8218,0.18796,1.6964,17.176
497,67.639,81222,90186,1.778,1.8434,0.18779,1.6986,17.213
498,66.71,81264,90239,1.7803,1.8712,0.18758,1.7007,17.25
499,66.005,81307,90293,1.7826,1.842,0.1878,1.7029,17.286
500,62.988,81349,90346,1.7848,1.8358,0.18784,1.705,17.322
501,60.073,81392,90400,1.787,1.8402,0.1878,1.7071,17.359
502,58.732,81434,90453,1.7892,1.8524,0.1877,1.7093,17.396
503,58.785,81476,90506,1.7915,1.8639,0.18761,1.7115,17.432
504,58.036,81518,90559,1.7937,1.8585,0.18765,1.7136,17.469
505,56.295,81559,90611,1.7959,1.8718,0.18754,1.7157,17.505
506,55.658,81600,90663,1.7981,1.8684,0.18757,1.7179,17.541
507,53.647,81641,90715,1.8003,1.8498,0.1877,1.72,17.577
508,52.742,81682,90767,1.8025,1.8467,0.18772,1.722,17.613
509,51.275,81723,90819,1.8046,1.8382,0.18778,1.7241,17.649
510,50.633,81765,90872,1.8067,1.8335,0.18781,1.7261,17.685
511,49.988,81808,90926,1.8088,1.8259,0.18787,1.7282,17.72
512,49.027,81850,90979,1.811,1.8474,0.1877,1.7302,17.757
513,49.274,81892,91033,1.8131,1.8467,0.1877,1.7323,17.793
514,49.189,81935,91086,1.8153,1.8594,0.1876,1.7344,17.83
515,49.579,81977,91139,1.8175,1.8718,0.1875,1.7365,17.868
516,51.184,82018,91192,1.8198,1.9018,0.18727,1.7387,17.906
517,53.037,82060,91245,1.822,1.874,0.18748,1.7408,17.943
518,52.04,82102,91298,1.8241,1.8706,0.1875,1.7428,17.979
519,51.019,82144,91351,1.8262,1.8818,0.18741,1.7449,18.015
520,51.523,82185,91404,1.8284,1.8851,0.18738,1.7469,18.052
521,51.83,82227,91456,1.8305,1.8863,0.18737,1.749,18.089
522,52.444,82268,91509,1.8327,1.889,0.18734,1.751,18.125
523,52.47,82310,91562,1.8348,1.8822,0.18739,1.7531,18.161
524,51.835,82352,91615,1.8368,1.8993,0.18726,1.7551,18.198
525,50.271,82394,91668,1.8389,1.9082,0.18719,1.7571,18.235
526,49.108,82435,91721,1.841,1.8985,0.18726,1.7591,18.271
527,46.825,82477,91773,1.8431,1.8858,0.18735,1.761,18.308
528,44.765,82518,91826,1.8451,1.8689,0.18747,1.763,18.343
529,42.128,82560,91878,1.8471,1.8599,0.18754,1.7649,18.379
530,40.298,82601,91931,1.849,1.8368,0.18771,1.7668,18.415
531,38.078,81943,91183,1.8407,1.8397,0.1877,1.7588,18.451
532,36.046,81282,90434,1.8276,1.8393,0.18773,1.7462,18.488
533,35.352,80619,89681,1.8141,1.8488,0.18768,1.7332,18.525
534,35.566,79952,88925,1.8006,1.8446,0.18774,1.7202,18.564
535,37.645,79286,88170,1.7871,1.8394,0.18781,1.7073,18.603
536,41.51,78622,87416,1.7736,1.7927,0.18819,1.6943,18.641
537,42.959,77961,86665,1.7601,1.7664,0.18841,1.6813,18.679
538,43.187,77302,85917,1.7466,1.7331,0.18869,1.6684,18.717
539,43.184,76644,85170,1.7331,1.7188,0.18882,1.6554,18.755
540,44.117,75985,84422,1.7197,1.7149,0.18888,1.6425,18.794
541,45.687,76023,84471,1.7169,1.7207,0.18884,1.6398,18.834
542,47.422,76061,84519,1.7187,1.7516,0.1886,1.6416,18.873
543,49.826,76100,84570,1.7207,1.7436,0.18866,1.6435,18.912
544,51.047,76143,84624,1.7229,1.7387,0.18869,1.6456,18.951
545,51.439,76189,84681,1.7249,1.7065,0.18893,1.6476,18.989
546,50.251,76237,84740,1.7271,1.69,0.18905,1.6496,19.027
547,49.453,76285,84800,1.7292,1.6998,0.18898,1.6517,19.065
548,48.691,76334,84859,1.7313,1.714,0.18886,1.6537,19.103
549,48.924,76380,84917,1.7334,1.7141,0.18886,1.6557,19.141
550,48.728,76425,84973,1.7355,1.7322,0.18872,1.6577,19.18
551,51.222,76468,85027,1.7376,1.7418,0.18864,1.6597,19.219
552,54.127,76510,85080,1.7397,1.7464,0.1886,1.6617,19.259
553,57.454,76551,85132,1.7417,1.7345,0.18869,1.6636,19.298
554,60.288,76592,85185,1.7437,1.7569,0.18852,1.6655,19.337
555,63.003,76635,85239,1.7457,1.7563,0.18852,1.6675,19.376
556,64.229,76678,85293,1.7477,1.765,0.18845,1.6694,19.415
557,63.181,76723,85349,1.7497,1.774,0.18837,1.6713,19.453
558,62.305,76768,85406,1.7517,1.7595,0.18848,1.6733,19.491
559,59.193,76814,85462,1.7536,1.7497,0.18855,1.6751,19.528
560,55.973,76860,85519,1.7555,1.7429,0.1886,1.677,19.565
561,52.889,76905,85575,1.7574,1.7523,0.18852,1.6788,19.601
562,49.799,76949,85631,1.7593,1.7529,0.18852,1.6806,19.638
563,46.898,76993,85686,1.7612,1.7659,0.18841,1.6824,19.674
564,45.279,77037,85740,1.7631,1.7719,0.18837,1.6842,19.711
565,44.984,77080,85794,1.7649,1.7756,0.18833,1.686,19.748
566,43.46,77123,85848,1.7668,1.7868,0.18824,1.6877,19.785
567,41.913,77166,85902,1.7686,1.7662,0.1884,1.6895,19.821
568,39.569,77209,85956,1.7704,1.7661,0.18839,1.6913,19.856
569,37.455,77252,86010,1.7722,1.7625,0.18842,1.693,19.893
570,35.235,77296,86065,1.7741,1.7827,0.18826,1.6948,19.929
571,34.182,77340,86120,1.7759,1.7772,0.1883,1.6965,19.965
572,33.482,77383,86175,1.7778,1.7775,0.18829,1.6983,20.001
573,32.432,77427,86229,1.7796,1.7717,0.18833,1.7,20.036
574,30.629,77470,86283,1.7813,1.7695,0.18835,1.7017,20.071
575,28.31,77513,86337,1.7831,1.7562,0.18845,1.7035,20.106
576,25.416,77556,86391,1.7849,1.7631,0.18839,1.7052,20.141
577,23.039,77599,86445,1.7867,1.7628,0.18839,1.7069,20.176
578,20.344,77642,86499,1.7884,1.7623,0.18839,1.7086,20.211
579,6.1033,77686,86554,1.7902,1.766,0.18836,1.7102,20.245
580,31.474,77729,86609,1.7919,1.7707,0.18832,1.7119,20.28
581,31.098,77773,86663,1.7936,1.759,0.1884,1.7135,20.314
582,28.904,77817,86718,1.7953,1.7393,0.18855,1.7152,20.348
583,26.238,77861,86773,1.797,1.7228,0.18867,1.7168,20.382
584,23.958,77904,86827,1.7986,1.7358,0.18857,1.7184,20.416
585,22.411,77947,86881,1.8003,1.7429,0.18851,1.72,20.451
586,21.156,77990,86935,1.8021,1.7642,0.18835,1.7216,20.487
587,21.01,78033,86989,1.8038,1.7487,0.18846,1.7233,20.523
588,19.699,78076,87044,1.8055,1.7585,0.18839,1.7249,20.559
589,18.807,78121,87100,1.8072,1.7786,0.18823,1.7266,20.595
590,18.307,78166,87156,1.809,1.7706,0.18829,1.7283,20.631
591,17.861,78211,87213,1.8108,1.7895,0.18814,1.73,20.669
592,18.49,78257,87270,1.8125,1.7831,0.18819,1.7317,20.706
593,18.595,78303,87327,1.8143,1.7655,0.18832,1.7334,20.743
594,18.608,78348,87384,1.8161,1.7556,0.18839,1.7351,20.781
595,19.034,78393,87441,1.8179,1.7497,0.18843,1.7368,20.818
596,19.137,78438,87497,1.8196,1.7407,0.18849,1.7385,20.854
597,18.832,78482,87552,1.8213,1.7337,0.18854,1.7401,20.89
598,18.152,78526,87608,1.823,1.7546,0.18838,1.7418,20.928
599,18.553,78571,87664,1.8247,1.7407,0.18848,1.7434,20.965
600,19.111,78617,87722,1.8265,1.7195,0.18864,1.7451,21.002
601,19.362,78664,87780,1.8282,1.724,0.1886,1.7468,21.039
602,19.359,78712,87840,1.83,1.732,0.18854,1.7485,21.075
603,18.898,78760,87900,1.8317,1.7313,0.18854,1.7501,21.112
604,18.074,78809,87961,1.8335,1.7318,0.18853,1.7518,21.149
605,17.973,78857,88021,1.8353,1.7324,0.18853,1.7535,21.187
606,18.24,78905,88080,1.837,1.7238,0.18859,1.7552,21.224
607,18.533,78951,88138,1.8388,1.7429,0.18844,1.7569,21.262
608,19.063,78997,88196,1.8405,1.7672,0.18825,1.7586,21.299
609,20.412,79041,88252,1.8423,1.7691,0.18823,1.7603,21.337
610,21.445,79085,88308,1.844,1.7727,0.1882,1.7619,21.375
611,22.863,79129,88363,1.8457,1.765,0.18826,1.7636,21.413
612,24.186,79172,88419,1.8475,1.7669,0.18824,1.7653,21.45
613,24.202,79217,88474,1.8491,1.7732,0.18819,1.7669,21.487
614,23.166,79261,88530,1.8508,1.7693,0.18822,1.7685,21.523
615,21.194,79305,88587,1.8524,1.7772,0.18815,1.77,21.561
616,19.705,79350,88643,1.8541,1.768,0.18822,1.7716,21.598
617,18.411,79395,88700,1.8557,1.7527,0.18833,1.7732,21.633
618,15.799,79440,88757,1.8573,1.7493,0.18835,1.7747,21.668
619,11.739,79485,88814,1.8589,1.7577,0.18829,1.7762,21.703
620,8.9499,79530,88870,1.8605,1.7457,0.18838,1.7778,21.739
621,6.3902,79576,88927,1.862,1.7361,0.18845,1.7793,21.774
622,3.3017,79621,88985,1.8636,1.7219,0.18855,1.7808,21.808
623,0.39895,79668,89043,1.8651,1.7258,0.18852,1.7822,21.843
624,0.0001,79715,89102,1.8666,1.7232,0.18853,1.7837,21.877
625,0.0001,79762,89161,1.8682,1.7293,0.18849,1.7852,21.911
626,5.5376,79810,89221,1.8697,1.7366,0.18843,1.7866,21.945
627,1.7826,79859,89281,1.8713,1.7304,0.18847,1.7881,21.98
628,0.0001,79907,89341,1.8728,1.7522,0.1883,1.7896,22.015
629,0.0001,79955,89401,1.8744,1.7549,0.18828,1.7912,22.051
630,0.0001,80003,89461,1.876,1.7776,0.18811,1.7927,22.087
631,6.2806,79334,88701,1.8668,1.8519,0.18756,1.7839,22.128
632,14.385,78662,87939,1.8527,1.8715,0.18744,1.7703,22.171
633,24.29,77987,87172,1.8383,1.883,0.18738,1.7564,22.215
634,35.568,77308,86402,1.8238,1.8729,0.18748,1.7425,22.26
635,48.785,76626,85629,1.8094,1.876,0.18749,1.7287,22.306
636,63.286,75944,84856,1.795,1.8631,0.18761,1.7148,22.353
637,77.095,75265,84086,1.7805,1.8407,0.18781,1.701,22.399
638,88.878,74590,83319,1.7661,1.8125,0.18805,1.6871,22.445
639,99.266,73919,82557,1.7517,1.7596,0.18848,1.6733,22.49
640,106.83,73251,81797,1.7374,1.7316,0.18872,1.6595,22.536
641,113.47,73280,81839,1.7343,1.7211,0.18881,1.6565,22.58
642,116.63,73311,81882,1.7358,1.7278,0.18875,1.658,22.625
643,117.06,73344,81927,1.7376,1.7389,0.18866,1.6597,22.668
644,113.24,73377,81972,1.7394,1.7434,0.18863,1.6614,22.712
645,107.39,73411,82018,1.7412,1.7571,0.18852,1.6631,22.754
646,99.382,73445,82065,1.743,1.7379,0.18866,1.6649,22.796
647,91.302,73480,82112,1.7448,1.7362,0.18867,1.6666,22.839
648,84.469,73516,82160,1.7466,1.7443,0.18861,1.6684,22.881
649,78.855,73551,82208,1.7485,1.746,0.18859,1.6702,22.924
650,73.781,73587,82256,1.7503,1.7461,0.18858,1.672,22.966
651,68.891,73623,82304,1.7521,1.7396,0.18863,1.6737,23.008
652,20.667,73659,82353,1.754,1.7425,0.18861,1.6755,23.051
653,96.383,73696,82403,1.7559,1.7335,0.18867,1.6773,23.093
654,97.447,73734,82454,1.7578,1.739,0.18862,1.6791,23.135
655,93.339,73773,82505,1.7596,1.7151,0.1888,1.6809,23.176
656,87.815,73813,82558,1.7615,1.7136,0.18881,1.6827,23.217
657,81.822,73854,82611,1.7633,1.7074,0.18885,1.6844,23.256
658,75.34,73895,82666,1.7651,1.6982,0.18892,1.6861,23.296
659,68.881,73937,82720,1.7669,1.7005,0.1889,1.6879,23.336
660,64.533,73978,82773,1.7687,1.7033,0.18887,1.6896,23.376
661,59.983,74018,82826,1.7705,1.71,0.18882,1.6913,23.416
662,54.789,74057,82878,1.7723,1.6919,0.18895,1.693,23.457
663,49.793,74095,82929,1.774,1.6799,0.18904,1.6947,23.498
664,45.726,74132,82978,1.7758,1.6557,0.18922,1.6964,23.538
665,42.08,74169,83027,1.7775,1.6687,0.18912,1.698,23.579
666,12.624,74204,83075,1.7791,1.6734,0.18908,1.6996,23.62
667,61.339,74239,83122,1.7808,1.684,0.189,1.7012,23.66
668,63.882,74273,83170,1.7824,1.6722,0.18908,1.7028,23.701
669,64.084,74308,83217,1.7841,1.6851,0.18898,1.7044,23.741
670,62.648,74344,83265,1.7857,1.6876,0.18896,1.7059,23.781
671,60.551,74380,83314,1.7873,1.6735,0.18906,1.7075,23.821
672,58.664,74417,83363,1.7889,1.662,0.18915,1.709,23.86
673,54.825,74454,83413,1.7904,1.6662,0.18911,1.7105,23.898
674,50.86,74492,83463,1.7919,1.6564,0.18918,1.7119,23.936
675,45.004,74528,83511,1.7934,1.6442,0.18927,1.7133,23.974
676,39.081,74563,83558,1.7948,1.6458,0.18926,1.7147,24.012
677,34.229,74595,83603,1.7962,1.6391,0.18931,1.716,24.05
678,29.187,74626,83646,1.7976,1.6603,0.18914,1.7174,24.09
679,27.02,74655,83687,1.799,1.6618,0.18913,1.7187,24.128
680,24.473,74682,83726,1.8003,1.6694,0.18907,1.7199,24.166
681,7.342,74786,83841,1.8013,1.115,0.19324,1.7209,24.172
682,8.99,74890,83956,1.8021,1.0598,0.19365,1.7217,24.178
683,2.697,74993,84071,1.803,1.0342,0.19384,1.7225,24.183
684,0.8091,75097,84187,1.8038,1.0108,0.19401,1.7233,24.189
685,0.24273,75202,84302,1.8047,1.0181,0.19396,1.7241,24.194
686,26.087,75307,84419,1.8055,1.0083,0.19403,1.7249,24.198
687,7.8262,75413,84536,1.8062,1.0041,0.19406,1.7257,24.202
688,56.977,75519,84653,1.807,0.98845,0.19417,1.7264,24.206
689,17.093,75625,84770,1.8077,1.0055,0.19404,1.7271,24.209
690,100.11,75731,84887,1.8084,1.0156,0.19397,1.7277,24.211
691,67.815,75836,85003,1.8091,1.0163,0.19396,1.7284,24.215
692,31.148,75939,85119,1.8098,1.0304,0.19385,1.7291,24.219
693,9.3443,76042,85233,1.8104,1.0251,0.19389,1.7297,24.222
694,2.8033,76144,85346,1.811,1.0095,0.19401,1.7302,24.225
695,0.84099,76246,85459,1.8116,1.005,0.19404,1.7308,24.227
696,0.2523,76348,85572,1.8121,1.0026,0.19406,1.7313,24.229
697,0.075689,76450,85686,1.8126,0.99094,0.19414,1.7318,24.23
698,31.459,76553,85800,1.8131,0.98988,0.19415,1.7322,24.231
699,9.4377,76656,85914,1.8135,1.0068,0.19402,1.7326,24.231
700,62.166,76758,86028,1.8139,1.0143,0.19397,1.7331,24.232
701,34.611,76861,86141,1.8144,1.0175,0.19394,1.7335,24.232
702,10.383,76963,86255,1.8148,1.0204,0.19392,1.7339,24.234
703,31.789,77065,86369,1.8153,1.0267,0.19387,1.7344,24.236
704,9.5368,77168,86483,1.8158,1.0311,0.19384,1.7348,24.239
705,57.958,77271,86597,1.8163,1.0382,0.19378,1.7353,24.241
706,30.702,77375,86712,1.8168,1.0358,0.1938,1.7358,24.243
707,9.2105,77479,86828,1.8172,1.0235,0.19389,1.7362,24.246
708,2.7632,77583,86944,1.8177,1.0398,0.19377,1.7367,24.25
709,0.82895,77688,87059,1.8182,1.0424,0.19375,1.7372,24.254
710,28.59,77792,87174,1.8187,1.0451,0.19373,1.7377,24.259
711,8.5769,77895,87289,1.8192,1.0473,0.19371,1.7382,24.263
712,57.006,77998,87404,1.8198,1.0616,0.1936,1.7386,24.269
713,29.61,78101,87518,1.8203,1.0596,0.19362,1.7391,24.274
714,8.8831,78204,87632,1.8208,1.0407,0.19376,1.7396,24.28
715,2.6649,78307,87747,1.8213,1.0526,0.19367,1.7402,24.285
716,0.79947,78411,87862,1.8219,1.0559,0.19364,1.7407,24.291
717,27.852,78515,87977,1.8225,1.0644,0.19357,1.7412,24.298
718,8.3557,78620,88093,1.823,1.0882,0.1934,1.7418,24.306
719,56.046,78725,88210,1.8236,1.0996,0.19331,1.7424,24.314
720,16.814,78830,88326,1.8242,1.1075,0.19325,1.743,24.322
721,92.778,78934,88442,1.8249,1.1254,0.19311,1.7435,24.331
722,63.905,79038,88557,1.8255,1.1458,0.19296,1.7441,24.34
723,29.718,79141,88671,1.8261,1.1645,0.19282,1.7447,24.351
724,8.9155,79242,88784,1.8267,1.17,0.19278,1.7454,24.362
725,2.6746,79344,88898,1.8274,1.1754,0.19273,1.746,24.375
726,0.80239,79446,89011,1.8281,1.1831,0.19268,1.7466,24.387
727,0.24072,79549,89126,1.8287,1.1661,0.1928,1.7472,24.399
728,0.072216,79653,89241,1.8293,1.168,0.19279,1.7479,24.41
729,28.012,79759,89358,1.83,1.1834,0.19267,1.7485,24.422
730,8.4035,79864,89475,1.8306,1.1575,0.19286,1.7491,24.432
731,54.712,79225,88742,1.8207,1.4053,0.19102,1.7395,24.457
732,34.068,78582,88007,1.8059,1.4392,0.1908,1.7253,24.485
733,10.22,77934,87265,1.7909,1.4787,0.19053,1.7109,24.515
734,38.009,77283,86521,1.7759,1.4922,0.19045,1.6965,24.547
735,22.908,76628,85773,1.7609,1.4848,0.19054,1.6821,24.58
736,6.8725,75974,85025,1.7459,1.4567,0.19078,1.6677,24.613
737,27.169,75322,84279,1.7309,1.4293,0.19102,1.6533,24.646
738,8.1506,74673,83537,1.7159,1.3873,0.19136,1.6389,24.676
739,48.059,74027,82798,1.701,1.3531,0.19165,1.6246,24.707
740,33.01,73384,82061,1.686,1.3349,0.19181,1.6102,24.738
741,13.37,73435,82123,1.682,1.3426,0.19176,1.6064,24.77
742,4.0111,73486,82185,1.6825,1.3613,0.19162,1.6069,24.802
743,1.2033,73537,82247,1.6833,1.3834,0.19145,1.6076,24.834
744,0.361,73588,82310,1.6841,1.3855,0.19144,1.6084,24.866
745,19.617,73641,82374,1.6849,1.3605,0.19162,1.6091,24.897
746,5.8852,73694,82438,1.6856,1.359,0.19163,1.6098,24.927
747,43.003,73748,82503,1.6863,1.3492,0.19171,1.6105,24.957
748,23.917,73802,82568,1.687,1.3627,0.1916,1.6111,24.986
749,7.175,73856,82632,1.6877,1.3547,0.19166,1.6118,25.015
750,24.721,73910,82697,1.6884,1.3397,0.19177,1.6125,25.044
751,7.4162,73964,82762,1.689,1.3486,0.1917,1.6131,25.073
752,47.848,74018,82827,1.6897,1.3591,0.19162,1.6138,25.103
753,27.444,74071,82891,1.6904,1.3727,0.19152,1.6145,25.133
