date,vsf,eb,edo,eco2,tg,p
443,0.0592,94.6884,12.5775,2.3004,74.5981,0.661
444,0.0593,94.0895,12.6326,2.3537,74.934,0.66547
445,0.0594,94.6128,12.6875,2.3915,75.269,0.66999
446,0.05955,94.4399,12.7419,2.2378,75.6008,0.67454
447,0.05975,93.7373,12.7961,2.2597,75.9317,0.67902
448,0.0599,94.2125,12.8504,2.4435,76.2633,0.68347
449,0.06005,94.2478,12.9045,2.3413,76.5939,0.68789
450,0.0601,94.3315,12.9585,2.3247,76.9237,0.69226
451,0.06015,94.2786,13.0124,2.3657,77.2532,0.69663
452,0.06015,94.2684,13.0659,2.4072,77.5806,0.7011
453,0.0601,94.2097,13.1189,2.332,77.9044,0.70564
454,0.06005,94.2225,13.1713,2.4157,78.2251,0.71026
455,0.06005,94.452,13.2231,2.4463,78.5424,0.71502
456,0.06015,94.2328,13.2742,2.4254,78.8552,0.7199
457,0.0603,94.0925,13.3248,2.4313,79.1653,0.72482
458,0.0605,94.1103,13.3753,2.3546,79.4745,0.72972
459,0.06075,94.209,13.4256,2.4065,79.7831,0.73459
460,0.06105,94.0647,13.476,2.3874,80.0919,0.73934
461,0.06125,93.8985,13.5266,2.4701,80.4024,0.74395
462,0.06145,93.8312,13.5775,2.4513,80.7143,0.74845
463,0.0616,94.0597,13.6283,2.4498,81.0265,0.75287
464,0.06185,94.1648,13.6792,2.4485,81.3388,0.75721
465,0.06205,94.2019,13.7301,2.4748,81.6517,0.76147
466,0.0622,94.1053,13.7811,2.4453,81.9651,0.76566
467,0.06235,93.7821,13.8321,2.4857,82.2785,0.76979
468,0.0625,94.0488,13.8831,2.4275,82.5918,0.77388
469,0.06265,93.6917,13.9339,2.5337,82.9046,0.77795
470,0.0629,93.8342,13.9846,2.4719,83.2167,0.782
471,0.0632,93.5816,14.0354,2.4585,83.5291,0.78599
472,0.0635,94.0519,14.0863,2.5999,83.8428,0.78987
473,0.0639,93.863,14.1375,2.493,84.1583,0.79362
474,0.0643,93.9194,14.1892,2.5865,84.4765,0.79719
475,0.0646,93.6904,14.2414,2.5646,84.7984,0.80055
476,0.0648,93.7416,14.2941,2.7029,85.1233,0.80375
477,0.06505,93.4611,14.347,2.4608,85.4499,0.80685
478,0.06535,93.3938,14.4001,2.6232,85.7776,0.80989
479,0.06555,93.4169,14.4534,2.6335,86.1067,0.81286
480,0.0657,93.9168,14.5069,2.6499,86.4369,0.81577
481,0.0659,93.6285,14.5603,2.616,86.7673,0.81868
482,0.0661,93.4785,14.6138,2.6154,87.0975,0.8216
483,0.06625,93.4211,14.6672,2.6968,87.4278,0.82452
484,0.0663,93.2972,14.7205,2.5777,87.7579,0.82745
485,0.0664,93.7185,14.7737,2.6,88.0868,0.83045
486,0.06645,93.6427,14.8265,2.6545,88.4138,0.83354
487,0.06655,93.53,14.8789,2.6819,88.7388,0.83672
488,0.06665,93.5115,14.9311,2.5559,89.0618,0.84001
489,0.0667,93.6524,14.9829,2.6856,89.383,0.84337
490,0.06665,93.6084,15.0344,2.6904,89.7022,0.84682
491,0.06655,93.6592,15.0853,2.6858,90.0182,0.85041
492,0.0664,93.1953,15.1355,2.6862,90.33,0.85419
493,0.0662,93.2569,15.1849,2.6734,90.6367,0.85821
494,0.066,93.5966,15.2333,2.8061,90.9371,0.86252
495,0.0659,93.575,15.2806,2.8173,91.2309,0.86713
496,0.06585,93.5703,15.3268,2.6735,91.5184,0.87201
497,0.06575,93.3853,15.3723,2.7539,91.801,0.87708
498,0.0656,93.4016,15.4169,2.7496,92.0788,0.88232
499,0.06555,93.2913,15.4607,2.7937,92.3513,0.88776
500,0.06545,93.3405,15.5037,2.7445,92.6189,0.89338
501,0.0654,93.598,15.5459,2.7287,92.8819,0.89914
502,0.0653,93.3957,15.5874,2.7652,93.1404,0.90505
503,0.06525,93.3801,15.6281,2.6864,93.3946,0.91108
504,0.06525,93.4051,15.6682,2.7612,93.6443,0.91725
505,0.0653,93.0138,15.7076,2.6705,93.8904,0.92348
506,0.0654,93.6905,15.7466,2.8735,94.1338,0.92974
507,0.0654,93.2014,15.7853,2.7632,94.3753,0.93594
508,0.0654,93.6878,15.8236,2.8406,94.6149,0.94212
509,0.06545,93.281,15.8616,2.9196,94.8519,0.9483
510,0.0656,93.3951,15.8991,2.7561,95.0867,0.95447
511,0.06575,93.1727,15.9365,2.793,95.3203,0.96057
512,0.06595,93.5483,15.9738,2.7832,95.5536,0.96653
513,0.0661,93.2533,16.0111,2.8052,95.7871,0.97232
514,0.06625,93.2202,16.0485,2.8874,96.0212,0.97794
515,0.06635,93.3074,16.0859,2.7206,96.2554,0.98341
516,0.06645,93.3959,16.1232,2.9067,96.4894,0.98877
517,0.06655,92.9874,16.1604,2.8886,96.7228,0.99405
518,0.06665,92.9155,16.1975,2.8623,96.9553,0.99926
519,0.0667,93.2859,16.2344,2.894,97.187,1.0044
520,0.06685,93.1967,16.2712,2.8405,97.4175,1.0095
521,0.06695,92.806,16.3077,2.9479,97.6471,1.0146
522,0.06715,93.295,16.3442,2.8795,97.8761,1.0195
523,0.06735,92.9907,16.3806,2.8428,98.1052,1.0244
524,0.0676,93.1754,16.4172,2.8609,98.3349,1.0291
525,0.06775,93.2827,16.4539,2.9747,98.5661,1.0335
526,0.0679,93.223,16.4909,2.8978,98.7983,1.0379
527,0.06815,92.9117,16.5278,2.8855,99.031,1.0421
528,0.0684,93.008,16.5649,2.9337,99.2646,1.0461
529,0.0687,93.1642,16.6023,2.9049,99.4999,1.05
530,0.06895,93.1986,16.64,2.9378,99.7374,1.0536
531,0.06915,93.0577,16.678,2.9118,99.9772,1.0571
532,0.06935,93.2136,16.7163,2.9575,100.2187,1.0603
533,0.0696,93.0838,16.7548,3.0136,100.4615,1.0635
534,0.06985,92.9894,16.7935,2.9131,100.7055,1.0665
535,0.07005,92.7376,16.8324,2.9833,100.9514,1.0694
536,0.07025,92.9063,16.8716,2.9243,101.1987,1.0721
537,0.0704,92.9732,16.9109,2.9341,101.447,1.0748
538,0.07055,93.0126,16.9502,2.9569,101.6959,1.0774
539,0.07065,92.7999,16.9896,2.9501,101.945,1.08
540,0.0707,92.7694,17.0289,2.9371,102.1936,1.0826
541,0.07075,92.9836,17.068,2.893,102.441,1.0853
542,0.0707,93.0076,17.1068,2.9194,102.6866,1.0882
543,0.0707,92.7708,17.1451,3.0223,102.9294,1.0911
544,0.0706,92.6252,17.1829,3.0834,103.1691,1.0943
545,0.07055,92.7562,17.2201,2.9255,103.4051,1.0977
546,0.07055,92.7877,17.2567,2.9761,103.6369,1.1013
547,0.0705,92.8607,17.2926,3.0576,103.8651,1.1051
548,0.0704,92.1316,17.328,3.0099,104.0898,1.1091
549,0.07025,93.0144,17.3628,3.0924,104.3105,1.1133
550,0.07005,92.4133,17.3967,2.9803,104.5263,1.1178
551,0.0699,92.5848,17.4297,3.0058,104.7362,1.1227
552,0.0698,92.4591,17.4618,2.9288,104.94,1.1279
553,0.0697,92.6056,17.493,2.9792,105.1384,1.1333
554,0.06955,92.5075,17.5234,3.1154,105.3319,1.139
555,0.0695,92.8321,17.5529,3.0665,105.5204,1.1449
556,0.06945,93.0249,17.5818,3.0241,105.7041,1.1511
557,0.0695,92.5931,17.61,3.0751,105.8839,1.1573
558,0.0695,92.6285,17.6377,3.0231,106.0607,1.1636
559,0.06955,92.5222,17.665,3.0969,106.2353,1.17
560,0.0696,92.8731,17.6921,2.9602,106.4078,1.1762
561,0.0696,92.5167,17.7189,3.1385,106.5788,1.1825
562,0.06965,92.7148,17.7453,3.0848,106.748,1.1887
563,0.0696,92.5654,17.7715,3.1155,106.9154,1.1948
564,0.06965,92.6523,17.7973,3.0452,107.0805,1.201
565,0.06975,92.7759,17.8228,3.0133,107.2435,1.2072
566,0.0698,92.8363,17.8481,3.0148,107.4051,1.2133
567,0.06985,92.4545,17.8732,2.9793,107.5658,1.2193
568,0.07,92.4971,17.8981,3.1072,107.7253,1.2252
569,0.0701,92.5445,17.9229,3.0125,107.8843,1.231
570,0.07025,92.5386,17.9477,3.1774,108.0432,1.2366
571,0.0704,92.773,17.9725,3.0752,108.2025,1.2421
572,0.0705,92.5447,17.9974,3.1891,108.3623,1.2473
573,0.07065,92.4844,18.0224,3.114,108.5225,1.2523
574,0.07085,92.1911,18.0474,3.0594,108.6831,1.2572
575,0.071,92.548,18.0725,3.1312,108.8447,1.2618
576,0.0712,92.6887,18.0979,3.2234,109.0075,1.2662
577,0.0713,92.7556,18.1234,3.1084,109.1715,1.2704
578,0.07145,92.711,18.149,3.1172,109.3365,1.2745
579,0.0716,92.4456,18.1747,3.1635,109.5019,1.2784
580,0.07175,92.4058,18.2005,3.1731,109.6679,1.2821
581,0.072,92.7888,18.2264,3.1214,109.8346,1.2857
582,0.0723,92.0413,18.2525,3.1873,110.0027,1.2891
583,0.0727,92.7294,18.279,3.112,110.1735,1.2922
584,0.073,92.5061,18.3061,3.15,110.3483,1.295
585,0.0732,92.2769,18.3339,3.2316,110.5276,1.2973
586,0.07335,92.5367,18.3622,3.2236,110.71,1.2993
587,0.07345,92.271,18.3907,3.2607,110.8942,1.3012
588,0.07345,92.6254,18.4193,3.2127,111.0789,1.303
589,0.07355,92.7237,18.4477,3.2265,111.2626,1.3049
590,0.07365,92.6999,18.476,3.1442,111.4452,1.3069
591,0.07375,92.3453,18.5041,3.213,111.6269,1.309
592,0.07385,92.1989,18.5321,3.227,111.808,1.3111
593,0.0739,92.1891,18.56,3.1867,111.9885,1.3132
594,0.074,92.1428,18.5877,3.2938,112.1681,1.3154
595,0.0741,92.2063,18.6153,3.2884,112.3468,1.3176
596,0.07415,91.9046,18.6427,3.1865,112.5248,1.3199
597,0.0743,92.3797,18.6701,3.1448,112.7018,1.3222
598,0.0745,92.4022,18.6973,3.1221,112.8784,1.3245
599,0.0747,92.2381,18.7245,3.2287,113.0554,1.3268
600,0.07485,92.1007,18.752,3.1722,113.2337,1.3289
601,0.07495,92.246,18.7796,3.189,113.413,1.3308
602,0.07495,92.1161,18.8073,3.304,113.5927,1.3328
603,0.0749,92.1613,18.8348,3.1826,113.7715,1.3348
604,0.07495,92.3225,18.8619,3.2599,113.948,1.3369
605,0.0751,92.3227,18.8886,3.2072,114.122,1.3393
606,0.07535,91.9591,18.9152,3.1743,114.295,1.3417
607,0.07565,92.3598,18.9419,3.3208,114.4688,1.344
608,0.076,92.0485,18.9689,3.3081,114.6449,1.346
609,0.07625,91.9162,18.9965,3.3027,114.8246,1.3477
610,0.07655,91.6333,19.0246,3.2745,115.0077,1.3492
611,0.07685,91.8436,19.0531,3.2649,115.1941,1.3504
612,0.07715,92.082,19.0822,3.2733,115.384,1.3513
613,0.07745,91.9242,19.1118,3.3244,115.5772,1.3519
614,0.07765,91.6925,19.1419,3.2813,115.7739,1.3524
615,0.0778,92.2034,19.1724,3.2409,115.9731,1.3527
616,0.07795,92.3039,19.2031,3.2424,116.1738,1.3529
617,0.078,91.9597,19.2338,3.3827,116.3751,1.3532
618,0.078,92.0491,19.2645,3.3062,116.576,1.3536
619,0.078,92.2268,19.295,3.2064,116.7752,1.3542
620,0.0781,91.8778,19.325,3.2774,116.9718,1.355
621,0.07815,91.8339,19.3547,3.2917,117.1666,1.3561
622,0.07825,92.0737,19.3841,3.3487,117.3597,1.3573
623,0.0783,91.932,19.4134,3.4108,117.5515,1.3586
624,0.0783,91.8692,19.4424,3.4069,117.7419,1.3601
625,0.0782,91.8687,19.4711,3.3257,117.9302,1.3618
626,0.07805,91.9619,19.4992,3.3188,118.1154,1.3637
627,0.07795,92.1437,19.5267,3.3668,118.2959,1.366
628,0.07785,92.0323,19.5534,3.3827,118.4714,1.3688
629,0.07785,92.1818,19.5793,3.3697,118.6419,1.3719
630,0.0778,92.1644,19.6046,3.3529,118.8085,1.3753
631,0.0778,91.985,19.6293,3.3101,118.9715,1.3789
632,0.0778,91.8552,19.6536,3.3086,119.1313,1.3827
633,0.0778,91.8078,19.6774,3.3563,119.2882,1.3867
634,0.07785,92.0175,19.7008,3.3221,119.4426,1.3908
635,0.078,92.0998,19.7238,3.3001,119.5948,1.395
636,0.07815,91.9909,19.7467,3.3817,119.7461,1.3992
637,0.0784,92.0041,19.7696,3.2773,119.8975,1.4032
638,0.07865,91.7393,19.7927,3.3797,120.0502,1.407
639,0.07895,91.7013,19.8162,3.4366,120.2053,1.4105
640,0.0792,91.4177,19.8401,3.3817,120.3633,1.4137
641,0.07955,92.1225,19.8644,3.3419,120.5246,1.4164
642,0.0799,91.6047,19.8894,3.3556,120.6895,1.4188
643,0.08035,91.8243,19.9149,3.3926,120.8589,1.4208
644,0.08075,91.956,19.9413,3.3791,121.0336,1.4223
645,0.0812,91.7104,19.9685,3.342,121.2141,1.4233
646,0.0816,91.3746,19.9967,3.4555,121.4008,1.4238
647,0.08195,91.3002,20.0257,3.4707,121.5935,1.4238
648,0.0823,91.8423,20.0555,3.4033,121.7913,1.4235
649,0.0826,91.402,20.086,3.4659,121.9938,1.4229
650,0.0829,91.6043,20.1171,3.412,122.2003,1.4221
651,0.08315,91.6989,20.1486,3.519,122.4101,1.4212
652,0.08335,91.7481,20.1806,3.3713,122.6228,1.4201
653,0.08355,91.5471,20.2128,3.3725,122.8374,1.419
654,0.0838,91.5631,20.2453,3.4976,123.0533,1.4179
655,0.08395,91.4577,20.2779,3.4936,123.2706,1.4168
656,0.08405,91.4622,20.3107,3.4574,123.4889,1.4158
657,0.08405,91.3344,20.3434,3.5075,123.7072,1.4149
658,0.08405,91.3096,20.3759,3.5659,123.924,1.4142
659,0.084,91.3717,20.408,3.4345,124.1382,1.4138
660,0.0839,91.315,20.4396,3.4203,124.3492,1.4138
661,0.0837,91.4104,20.4705,3.6149,124.556,1.4141
662,0.08355,91.4996,20.5006,3.449,124.7573,1.415
663,0.0833,91.4046,20.5298,3.3435,124.9524,1.4164
664,0.08315,91.573,20.5579,3.5169,125.1407,1.4184
665,0.08305,91.3672,20.585,3.4277,125.3221,1.4209
666,0.083,91.6523,20.6112,3.4798,125.4975,1.4239
667,0.0829,91.2279,20.6366,3.4556,125.6681,1.4273
668,0.08285,91.4416,20.6614,3.4867,125.8341,1.4309
669,0.0828,91.169,20.6855,3.5566,125.9957,1.4349
670,0.08275,91.2691,20.709,3.5481,126.1534,1.4391
671,0.08265,91.238,20.7319,3.4802,126.3074,1.4435
672,0.08265,91.5034,20.7542,3.4459,126.4573,1.4481
673,0.08265,91.3552,20.7759,3.6473,126.6034,1.453
674,0.08255,91.2672,20.7971,3.5421,126.7465,1.458
675,0.08255,91.4309,20.8179,3.4372,126.8863,1.4632
676,0.0826,91.4047,20.8381,3.5648,127.0226,1.4685
677,0.0827,91.3375,20.858,3.5383,127.1564,1.4739
678,0.0828,91.1796,20.8776,3.5208,127.2889,1.4792
679,0.08285,91.528,20.8971,3.5718,127.4208,1.4844
680,0.08295,91.425,20.9166,3.5062,127.552,1.4896
681,0.0831,91.5099,20.9359,3.5334,127.6825,1.4946
682,0.08315,91.6326,20.9552,3.4505,127.813,1.4995
683,0.08325,91.1503,20.9745,3.5584,127.9433,1.5042
684,0.08325,91.4238,20.9937,3.5441,128.0731,1.5089
685,0.0832,91.1459,21.0127,3.3986,128.2019,1.5135
686,0.0832,91.3188,21.0313,3.4055,128.3283,1.5182
687,0.083275,91.39,21.0496,3.6053,128.4521,1.5231
688,0.08325,91.1073,21.0676,3.5178,128.574,1.528
689,0.083175,91.1245,21.0852,3.5565,128.6938,1.5329
690,0.0831,91.4142,21.1025,3.4995,128.8108,1.538
691,0.083125,91.3913,21.1192,3.5645,128.9242,1.5433
692,0.0831,91.5445,21.1354,3.514,129.0344,1.5487
693,0.083075,91.0324,21.1512,3.6651,129.142,1.5542
694,0.08315,91.4832,21.1666,3.6225,129.2469,1.5599
695,0.083175,91.466,21.1817,3.4513,129.3498,1.5655
696,0.0832,91.6441,21.1966,3.6707,129.4513,1.5711
697,0.083275,91.3647,21.2113,3.5759,129.5512,1.5767
698,0.08335,91.4001,21.2258,3.6062,129.6499,1.5822
699,0.083475,91.3622,21.2401,3.6505,129.748,1.5876
700,0.08365,91.1769,21.2545,3.6163,129.8458,1.5929
701,0.083825,91.4229,21.2689,3.6626,129.9445,1.5978
702,0.08405,91.0498,21.2836,3.545,130.0447,1.6025
703,0.084325,91.1466,21.2985,3.5305,130.147,1.6068
704,0.08465,91.3012,21.314,3.6213,130.2524,1.6105
705,2.22E-16,92.5697,4.5299,1.3,26.6882,0.0027154
706,2.22E-16,92.346,4.8977,1.3306,28.8688,0.0034966
707,2.22E-16,92.9805,5.245,1.3842,30.9273,0.0048005
708,2.22E-16,94.4081,5.5253,1.3679,32.5882,0.0074107
709,0.0482,96.9225,5.6783,1.3378,33.4947,0.01434
710,0.0481,96.6511,5.7602,1.441,33.9798,0.025417
711,0.04795,96.5785,5.8453,1.5093,34.484,0.035967
712,0.0478,96.4216,5.9297,1.4776,34.9847,0.046177
713,0.0477,96.4349,6.0146,1.5194,35.4878,0.056139
714,0.0476,96.8997,6.0992,1.4978,35.9895,0.066022
715,0.04755,96.9715,6.1818,1.5492,36.4796,0.075812
716,0.04755,96.432,6.2629,1.6016,36.9608,0.08539
717,0.0476,96.5478,6.344,1.4682,37.4422,0.094768
718,0.04775,96.5636,6.4248,1.4762,37.9219,0.10404
719,0.0479,96.4771,6.5044,1.4932,38.3942,0.11315
720,0.048,96.8289,6.5834,1.634,38.8639,0.12201
721,0.0481,96.5775,6.663,1.6284,39.3363,0.13069
722,0.04825,96.3631,6.7423,1.5491,39.8076,0.13927
723,0.04845,96.2485,6.8207,1.6268,40.2735,0.14772
724,0.0486,96.4458,6.8987,1.5387,40.7373,0.15597
725,0.04875,96.4085,6.9769,1.6183,41.2026,0.16405
726,0.0489,96.1444,7.0551,1.7669,41.6677,0.17202
727,0.0491,96.4757,7.1327,1.6384,42.1293,0.17988
728,0.0494,96.3474,7.2099,1.7006,42.5889,0.18758
729,0.04975,96.525,7.2875,1.6945,43.0503,0.19511
730,0.0501,96.2334,7.3653,1.6698,43.514,0.20251
731,0.0505,96.3367,7.4431,1.6299,43.9773,0.20977
732,0.05095,96.1044,7.5212,1.5922,44.4424,0.21683
733,0.0513,96.1744,7.6,1.6949,44.9121,0.22371
734,0.05165,96.3476,7.6793,1.6812,45.3844,0.23045
735,0.05195,96.3544,7.7585,1.6691,45.8568,0.23705
736,0.05215,96.0918,7.8382,1.7933,46.3322,0.2435
737,0.05225,96.4761,7.9184,1.717,46.8101,0.24988
738,0.05225,96.0263,7.9978,1.7878,47.2842,0.25624
739,0.0523,96.2415,8.0765,1.8112,47.7538,0.26252
740,0.0524,96.039,8.155,1.7797,48.2225,0.26875
741,0.05255,95.9248,8.2332,1.832,48.6898,0.27499
742,0.0527,96.2801,8.3107,1.9186,49.1527,0.28121
743,0.0528,95.9907,8.388,1.7435,49.6144,0.28737
744,0.0529,95.8743,8.4653,1.8055,50.0761,0.29352
745,0.05305,95.8813,8.5418,1.8209,50.5338,0.29968
746,0.0532,95.9491,8.6177,1.7745,50.9875,0.30578
747,0.05335,95.8616,8.6936,1.8737,51.4417,0.3118
748,0.05345,95.8521,8.7695,1.9334,51.8957,0.31781
749,0.0536,95.8041,8.8446,2.0292,52.3456,0.32381
750,0.0537,95.6469,8.9194,1.991,52.7932,0.32974
751,0.05385,95.7777,8.9942,1.987,53.2411,0.33563
752,0.0539,95.5092,9.0686,1.8653,53.6869,0.34153
753,0.054,95.7301,9.1423,1.9861,54.1284,0.3474
754,0.05405,95.7447,9.2158,2.022,54.5691,0.35323
755,0.05405,95.7674,9.2892,1.951,55.009,0.35911
756,0.05415,95.8641,9.3615,2.0139,55.443,0.36504
757,0.05435,95.4968,9.433,1.8899,55.872,0.37091
758,0.0546,95.4574,9.5046,2.0446,56.3016,0.3767
759,0.0548,95.9781,9.5762,1.8946,56.7317,0.38245
760,0.055,96.0772,9.6474,1.9179,57.1594,0.38813
761,0.05515,95.7411,9.7188,1.9845,57.5881,0.39371
762,0.0553,95.466,9.7904,2.0274,58.0182,0.3993
763,0.0554,95.6506,9.8613,2.1692,58.4445,0.4049
764,0.05545,95.5639,9.9317,2.1037,58.8674,0.41042
765,0.05545,95.1548,10.002,2.0548,59.2905,0.4159
766,0.0555,95.5018,10.0719,2.1292,59.7111,0.42144
767,0.05555,95.4604,10.1409,2.0907,60.1264,0.427
768,0.0556,95.5305,10.2096,2.0567,60.54,0.43255
769,0.0556,95.4511,10.2781,2.0808,60.9526,0.43817
770,0.0557,94.8441,10.3457,2.1036,61.3593,0.44388
771,0.0557,95.2245,10.4124,2.1569,61.7614,0.44953
772,0.05575,95.1415,10.479,2.15,62.1628,0.45515
773,0.0558,95.2417,10.5451,2.1729,62.5615,0.46083
774,0.05595,95.0512,10.6104,2.1917,62.9556,0.46651
775,0.05615,95.2877,10.6756,2.0335,63.3489,0.47214
776,0.0563,95.1516,10.7409,2.2311,63.743,0.47779
777,0.0564,95.3952,10.8057,2.1751,64.1339,0.48343
778,0.0565,95.159,10.8699,2.2115,64.5218,0.48899
779,0.05655,95.3458,10.9342,2.2683,64.9102,0.49448
780,0.05665,95.0012,10.9982,2.2387,65.2968,0.5
781,0.05675,94.9031,11.0615,2.2147,65.6793,0.50551
782,0.0569,95.0304,11.1246,2.3402,66.0612,0.51097
783,0.0571,95.2798,11.1878,2.2878,66.4435,0.51646
784,0.0574,95.3608,11.2505,2.2169,66.8224,0.52197
785,0.0577,95.0413,11.3129,2.2815,67.2002,0.52731
786,0.05795,95.3703,11.3758,2.2528,67.5813,0.53249
787,0.0582,95.0679,11.439,2.4404,67.9641,0.53759
788,0.0584,95.092,11.502,2.2338,68.3458,0.54257
789,0.05855,94.9902,11.5653,2.3895,68.7295,0.54744
790,0.0586,94.9246,11.6289,2.2591,69.1148,0.55233
791,0.0587,95.0602,11.6918,2.2668,69.4961,0.55728
792,0.0588,95.0996,11.754,2.2861,69.8738,0.56219
793,0.05895,94.945,11.8163,2.2659,70.2518,0.56705
794,0.05905,94.5178,11.8784,2.3565,70.6285,0.57196
795,0.0592,95.3248,11.9399,2.3179,71.0019,0.57685
796,0.0593,94.7768,12.0013,2.3721,71.3754,0.58168
797,0.0594,95.2473,12.0628,2.4108,71.7491,0.58658
798,0.05955,95.0931,12.1236,2.2581,72.1187,0.59152
799,0.05975,94.4567,12.184,2.2808,72.486,0.59641
800,0.0599,94.881,12.2447,2.4655,72.8547,0.60123
801,0.06005,94.9135,12.3051,2.3642,73.2226,0.60608
802,0.0601,94.994,12.3651,2.3485,73.5879,0.61088
803,0.06015,94.9397,12.4251,2.3903,73.9531,0.61564
804,0.06015,94.928,12.4848,2.4328,74.3169,0.62049
805,0.0601,94.8786,12.5437,2.3584,74.6758,0.62544
806,0.06005,94.8879,12.602,2.443,75.031,0.63041
807,0.06005,95.0908,12.6598,2.4743,75.3837,0.63549
808,0.06015,94.8929,12.7169,2.4543,75.7318,0.64071
809,0.0603,94.7671,12.7733,2.4611,76.0759,0.64596
810,0.0605,94.7778,12.8296,2.3852,76.4196,0.65118
811,0.06075,94.867,12.8858,2.4379,76.7628,0.65639
812,0.06105,94.7395,12.9418,2.4196,77.1049,0.66153
813,0.06125,94.5858,12.9979,2.5032,77.4482,0.66651
814,0.06145,94.5216,13.0544,2.4851,77.7934,0.67137
815,0.0616,94.7305,13.1108,2.4844,78.1384,0.67617
816,0.06185,94.8253,13.1671,2.4839,78.4828,0.6809
817,0.06205,94.8552,13.2236,2.511,78.8283,0.68554
818,0.0622,94.7676,13.2801,2.4823,79.1741,0.69014
819,0.06235,94.4756,13.3364,2.5235,79.5189,0.6947
820,0.0625,94.715,13.3926,2.466,79.8635,0.69921
821,0.06265,94.3895,13.4488,2.573,80.2076,0.7037
822,0.0629,94.5199,13.5047,2.5119,80.5505,0.70819
823,0.0632,94.2894,13.5606,2.4993,80.8932,0.7126
824,0.0635,94.714,13.6167,2.6413,81.2374,0.71691
825,0.0639,94.5427,13.673,2.5352,81.5831,0.72111
826,0.0643,94.5937,13.7297,2.6294,81.9309,0.72514
827,0.0646,94.384,13.7869,2.6082,82.2823,0.72898
828,0.0648,94.4299,13.8445,2.7473,82.6365,0.73267
829,0.06505,94.1755,13.9023,2.5059,82.9919,0.73629
830,0.06535,94.1131,13.9603,2.6689,83.3481,0.73984
831,0.06555,94.1328,14.0184,2.6799,83.7057,0.74332
832,0.0657,94.5866,14.0766,2.697,84.064,0.74676
833,0.0659,94.3242,14.1348,2.6638,84.4221,0.75018
834,0.0661,94.1866,14.1929,2.6638,84.78,0.75361
835,0.06625,94.1341,14.2509,2.7459,85.1378,0.75704
836,0.0663,94.0212,14.3089,2.6275,85.495,0.76048
837,0.0664,94.4023,14.3666,2.6504,85.8507,0.76397
838,0.06645,94.3327,14.424,2.7055,86.2046,0.76755
839,0.06655,94.23,14.4809,2.7336,86.5561,0.77121
840,0.06665,94.2122,14.5375,2.6083,86.9054,0.77496
841,0.0667,94.3392,14.5937,2.7386,87.2527,0.77878
842,0.06665,94.2987,14.6496,2.744,87.5979,0.78268
843,0.06655,94.344,14.7049,2.74,87.9396,0.7867
844,0.0664,93.9219,14.7594,2.741,88.277,0.79089
845,0.0662,93.977,14.8131,2.7288,88.6091,0.79531
846,0.066,94.2845,14.8657,2.8621,88.9348,0.79998
847,0.0659,94.2639,14.9172,2.874,89.2537,0.80493
848,0.06585,94.2587,14.9677,2.7307,89.5663,0.81011
849,0.06575,94.09,15.0173,2.8118,89.8737,0.81547
850,0.0656,94.1039,15.0661,2.808,90.1763,0.82099
851,0.06555,94.0028,15.114,2.8528,90.4734,0.82668
852,0.06545,94.0467,15.1611,2.8041,90.7655,0.83254
853,0.0654,94.2795,15.2074,2.7889,91.0528,0.83853
854,0.0653,94.0949,15.2529,2.826,91.3355,0.84464
855,0.06525,94.0799,15.2977,2.7478,91.6136,0.85088
856,0.06525,94.1017,15.3417,2.8232,91.8873,0.85723
857,0.0653,93.7458,15.3851,2.733,92.1571,0.86364
858,0.0654,94.3591,15.4281,2.9365,92.4239,0.87007
859,0.0654,93.9144,15.4706,2.8268,92.6889,0.87646
860,0.0654,94.3552,15.5129,2.9048,92.9516,0.88282
861,0.06545,93.9852,15.5546,2.9843,93.2117,0.88918
862,0.0656,94.0879,15.596,2.8213,93.4694,0.89553
863,0.06575,93.8854,15.6371,2.8588,93.7256,0.90181
864,0.06595,94.2256,15.6781,2.8495,93.9813,0.90797
865,0.0661,93.9572,15.7192,2.8721,94.2372,0.91397
866,0.06625,93.9266,15.7602,2.9547,94.4932,0.91981
867,0.06635,94.0051,15.8012,2.7885,94.7493,0.92552
868,0.06645,94.0848,15.8422,2.9752,95.0049,0.93113
869,0.06655,93.7134,15.883,2.9575,95.2597,0.93666
870,0.06665,93.6475,15.9236,2.9317,95.5135,0.94213
871,0.0667,93.9831,15.964,2.964,95.7663,0.94753
872,0.06685,93.9016,16.0042,2.9109,96.0176,0.9529
873,0.06695,93.5464,16.0442,3.0189,96.2679,0.95822
874,0.06715,93.9897,16.0841,2.9509,96.5175,0.96345
875,0.06735,93.713,16.1239,2.9147,96.7669,0.96858
876,0.0676,93.8801,16.1638,2.9333,97.0168,0.97356
877,0.06775,93.9771,16.2039,3.0475,97.2678,0.97835
878,0.0679,93.9224,16.2441,2.9711,97.5198,0.98298
879,0.06815,93.6394,16.2843,2.9593,97.772,0.98751
880,0.0684,93.7263,16.3246,3.008,98.0249,0.99189
881,0.0687,93.8677,16.3652,2.9795,98.2793,0.9961
882,0.06895,93.8986,16.406,3.013,98.5357,1.0001
883,0.06915,93.7703,16.4472,2.9874,98.7942,1.0039
884,0.06935,93.9115,16.4885,3.0335,99.0543,1.0076
885,0.0696,93.7933,16.5301,3.0901,99.3153,1.0111
